ExpPlant,Block,Pot,Trt,Treatment,Fvert,Umaydis,UmKey,Plant_pot,Height19,Smut20,Infect,LH_stage,Path_persist,PlantLives2,GallWT,LnGallWT,Vir,InVir,InVir_sd,n_Umx,InVir_pooledSD
1848,2,308,72,F2-U2-20,2,21,21,6,44,2,1,2,1,1,6.8,1.92,15.8,22.16,17.23,46,13.45
1849,2,309,70,F2-U2-18,2,19,19,1,60,0,0,0,0,1,0,0,-0.2,11.45,15.45,46,12.34
1850,2,309,70,F2-U2-18,2,19,19,2,38,3,1,3,1,1,408.4,6.01,21.8,11.45,15.45,46,12.34
1851,2,309,70,F2-U2-18,2,19,19,3,57,0,0,0,0,1,0,0,2.8,11.45,15.45,46,12.34
1852,2,309,70,F2-U2-18,2,19,19,4,22,3,1,3,1,1,125.7,4.83,37.8,11.45,15.45,46,12.34
1853,2,309,70,F2-U2-18,2,19,19,5,48,1,1,0,0,1,0,0,11.8,11.45,15.45,46,12.34
1854,2,309,70,F2-U2-18,2,19,19,6,59,1,1,0,0,1,0,0,0.8,11.45,15.45,46,12.34
1855,2,310,42,F1-U2-15,1,16,16,1,68.5,0,0,0,0,1,0,0,-8.3,13.79,15.12,46,12.13
1856,2,310,42,F1-U2-15,1,16,16,2,56,1,1,0,0,1,0,0,4.2,13.79,15.12,46,12.13
1857,2,310,42,F1-U2-15,1,16,16,3,58.5,1,1,0,0,1,0,0,1.7,13.79,15.12,46,12.13
1858,2,310,42,F1-U2-15,1,16,16,4,63,0,0,0,0,1,0,0,-2.8,13.79,15.12,46,12.13
1859,2,310,42,F1-U2-15,1,16,16,5,62,1,1,0,0,1,0,0,-1.8,13.79,15.12,46,12.13
1860,2,310,42,F1-U2-15,1,16,16,6,65,0,0,0,0,1,0,0,-4.8,13.79,15.12,46,12.13
1861,2,311,7,U2-5,0,6,6,1,21.5,4,1,3,1,1,139.4,4.94,36.9,26.12,17.57,46,13.67
1862,2,311,7,U2-5,0,6,6,2,21.5,4,1,3,1,1,92,4.52,36.9,26.12,17.57,46,13.67
1863,2,311,7,U2-5,0,6,6,3,21,3,1,3,1,1,103.6,4.64,37.4,26.12,17.57,46,13.67
1864,2,311,7,U2-5,0,6,6,4,63,0,0,0,0,1,0,0,-4.6,26.12,17.57,46,13.67
1865,2,311,7,U2-5,0,6,6,5,61,0,0,0,0,1,0,0,-2.6,26.12,17.57,46,13.67
1866,2,311,7,U2-5,0,6,6,6,22.5,4,1,3,1,1,101.1,4.62,35.9,26.12,17.57,46,13.67
1867,2,312,4,U2-2,0,3,3,1,22,3,1,3,1,1,174.3,5.16,36.4,27.26,18.38,45,14.13
1868,2,312,4,U2-2,0,3,3,2,20,4,1,3,1,1,161.9,5.09,38.4,27.26,18.38,45,14.13
1869,2,312,4,U2-2,0,3,3,3,19,3,1,3,1,1,133.2,4.89,39.4,27.26,18.38,45,14.13
1870,2,312,4,U2-2,0,3,3,4,48.5,0,0,0,0,1,0,0,9.9,27.26,18.38,45,14.13
1871,2,312,4,U2-2,0,3,3,5,23.5,4,1,3,1,1,118.3,4.77,34.9,27.26,18.38,45,14.13
1872,2,312,4,U2-2,0,3,3,6,20,3,1,3,1,1,183.4,5.21,38.4,27.26,18.38,45,14.13
1873,2,313,5,U2-3,0,4,4,1,22,3,1,3,1,1,104,4.64,36.4,31.18,14.02,47,11.49
1874,2,313,5,U2-3,0,4,4,2,19,3,1,3,1,1,134.4,4.9,39.4,31.18,14.02,47,11.49
1875,2,313,5,U2-3,0,4,4,3,51,0,0,0,0,1,0,0,7.4,31.18,14.02,47,11.49
1876,2,313,5,U2-3,0,4,4,4,20.5,4,1,3,1,1,87.7,4.47,37.9,31.18,14.02,47,11.49
1877,2,313,5,U2-3,0,4,4,5,16,4,1,3,1,1,56.6,4.04,42.4,31.18,14.02,47,11.49
1878,2,313,5,U2-3,0,4,4,6,20.5,3,1,3,1,1,162.5,5.09,37.9,31.18,14.02,47,11.49
1879,2,314,46,F1-U2-19,1,20,20,1,58,0,0,0,0,1,0,0,2.2,19.36,14.83,48,12.02
1880,2,314,46,F1-U2-19,1,20,20,2,35,3,1,3,1,1,192.5,5.26,25.2,19.36,14.83,48,12.02
1881,2,314,46,F1-U2-19,1,20,20,3,39,3,1,3,1,1,441.8,6.09,21.2,19.36,14.83,48,12.02
1882,2,314,46,F1-U2-19,1,20,20,4,53.5,1,1,2,1,1,74.2,4.31,6.7,19.36,14.83,48,12.02
1883,2,314,46,F1-U2-19,1,20,20,5,47,2,1,2,1,1,0.7,0,13.2,19.36,14.83,48,12.02
1884,2,314,46,F1-U2-19,1,20,20,6,50,1,1,0,0,1,0,0,10.2,19.36,14.83,48,12.02
1885,2,315,73,F2-U2-21,2,22,22,1,48,0,0,0,0,1,0,0,11.8,8.21,14.76,47,11.95
1886,2,315,73,F2-U2-21,2,22,22,2,48,0,0,0,0,1,0,0,11.8,8.21,14.76,47,11.95
1887,2,315,73,F2-U2-21,2,22,22,3,61,0,0,0,0,1,0,0,-1.2,8.21,14.76,47,11.95
1888,2,315,73,F2-U2-21,2,22,22,4,62,1,1,0,0,1,0,0,-2.2,8.21,14.76,47,11.95
1889,2,315,73,F2-U2-21,2,22,22,5,43,0,0,0,0,1,0,0,16.8,8.21,14.76,47,11.95
1890,2,315,73,F2-U2-21,2,22,22,6,66,0,0,0,0,1,0,0,-6.2,8.21,14.76,47,11.95
1891,2,316,71,F2-U2-19,2,20,20,1,66.5,0,0,0,0,1,0,0,-6.7,19.36,14.83,48,12.02
1892,2,316,71,F2-U2-19,2,20,20,2,16,3,1,3,1,1,77.2,4.35,43.8,19.36,14.83,48,12.02
1893,2,316,71,F2-U2-19,2,20,20,3,77,0,0,0,0,1,0,0,-17.2,19.36,14.83,48,12.02
1894,2,316,71,F2-U2-19,2,20,20,4,38.5,2,1,2,1,1,35.2,3.56,21.3,19.36,14.83,48,12.02
1895,2,316,71,F2-U2-19,2,20,20,5,31,4,1,3,1,1,138.3,4.93,28.8,19.36,14.83,48,12.02
1896,2,316,71,F2-U2-19,2,20,20,6,41,2,1,2,1,1,12.6,2.53,18.8,19.36,14.83,48,12.02
1897,2,317,63,F2-U2-11,2,12,12,1,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,11.98,14.73,45,11.86
1898,2,317,63,F2-U2-11,2,12,12,2,15.5,3,1,3,1,1,47.6,3.86,44.3,11.98,14.73,45,11.86
1899,2,317,63,F2-U2-11,2,12,12,3,52,1,1,0,0,1,0,0,7.8,11.98,14.73,45,11.86
1900,2,317,63,F2-U2-11,2,12,12,4,60.5,0,0,0,0,1,0,0,-0.7,11.98,14.73,45,11.86
1901,2,317,63,F2-U2-11,2,12,12,5,49,0,0,0,0,1,0,0,10.8,11.98,14.73,45,11.86
1902,2,317,63,F2-U2-11,2,12,12,6,61.5,1,1,0,0,1,0,0,-1.7,11.98,14.73,45,11.86
1903,2,318,13,U2-11,0,12,12,1,62.5,0,0,0,0,1,0,0,-4.1,11.98,14.73,45,11.86
1904,2,318,13,U2-11,0,12,12,2,43,1,1,2,1,1,55.5,4.02,15.4,11.98,14.73,45,11.86
1905,2,318,13,U2-11,0,12,12,3,34,3,1,3,1,1,296,5.69,24.4,11.98,14.73,45,11.86
1906,2,318,13,U2-11,0,12,12,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,11.98,14.73,45,11.86
1907,2,318,13,U2-11,0,12,12,5,39,2,1,2,1,1,10.4,2.34,19.4,11.98,14.73,45,11.86
1908,2,318,13,U2-11,0,12,12,6,33.5,4,1,3,1,1,251.3,5.53,24.9,11.98,14.73,45,11.86
1909,2,319,5,U2-3,0,4,4,1,31,3,1,3,1,1,234.6,5.46,27.4,31.18,14.02,47,11.49
1910,2,319,5,U2-3,0,4,4,2,21,3,1,3,1,1,147,4.99,37.4,31.18,14.02,47,11.49
1911,2,319,5,U2-3,0,4,4,3,23,4,1,3,1,1,175.4,5.17,35.4,31.18,14.02,47,11.49
1912,2,319,5,U2-3,0,4,4,4,31,3,1,3,1,1,128.1,4.85,27.4,31.18,14.02,47,11.49
1913,2,319,5,U2-3,0,4,4,5,23,4,1,3,1,1,113.4,4.73,35.4,31.18,14.02,47,11.49
1914,2,319,5,U2-3,0,4,4,6,13,4,1,3,1,1,51,3.93,45.4,31.18,14.02,47,11.49
1915,2,320,19,U2-17,0,18,18,1,22,4,1,3,1,1,96.1,4.57,36.4,25.56,15.57,45,12.38
1916,2,320,19,U2-17,0,18,18,2,32,3,1,3,1,1,182.9,5.21,26.4,25.56,15.57,45,12.38
1917,2,320,19,U2-17,0,18,18,3,61,0,0,0,0,1,0,0,-2.6,25.56,15.57,45,12.38
1918,2,320,19,U2-17,0,18,18,4,18,3,1,3,1,1,81.5,4.4,40.4,25.56,15.57,45,12.38
1919,2,320,19,U2-17,0,18,18,5,23,3,1,3,1,1,160.4,5.08,35.4,25.56,15.57,45,12.38
1920,2,320,19,U2-17,0,18,18,6,71,0,0,0,0,1,0,0,-12.6,25.56,15.57,45,12.38
1921,2,321,10,U2-8,0,9,9,1,9,4,1,3,1,1,35.2,3.56,49.4,22.85,15.65,46,12.46
1922,2,321,10,U2-8,0,9,9,2,31,3,1,3,1,1,398.2,5.99,27.4,22.85,15.65,46,12.46
1923,2,321,10,U2-8,0,9,9,3,46,1,1,0,0,1,0,0,12.4,22.85,15.65,46,12.46
1924,2,321,10,U2-8,0,9,9,4,47,0,0,0,0,1,0,0,11.4,22.85,15.65,46,12.46
1925,2,321,10,U2-8,0,9,9,5,44.5,1,1,0,0,1,0,0,13.9,22.85,15.65,46,12.46
1926,2,321,10,U2-8,0,9,9,6,20,4,1,3,1,1,158.7,5.07,38.4,22.85,15.65,46,12.46
1927,2,322,48,F1-U2-21,1,22,22,1,50.5,0,0,0,0,1,0,0,9.7,8.21,14.76,47,11.95
1928,2,322,48,F1-U2-21,1,22,22,2,69,0,0,0,0,1,0,0,-8.8,8.21,14.76,47,11.95
1929,2,322,48,F1-U2-21,1,22,22,3,73,0,0,0,0,1,0,0,-12.8,8.21,14.76,47,11.95
1930,2,322,48,F1-U2-21,1,22,22,4,60,0,0,0,0,1,0,0,0.2,8.21,14.76,47,11.95
1931,2,322,48,F1-U2-21,1,22,22,5,61,0,0,0,0,1,0,0,-0.8,8.21,14.76,47,11.95
1932,2,322,48,F1-U2-21,1,22,22,6,56,0,0,0,0,1,0,0,4.2,8.21,14.76,47,11.95
1933,2,323,53,F2-U2-1,2,2,2,1,33.5,2,1,2,1,1,376.1,5.93,26.3,30.82,13.66,47,11.28
1934,2,323,53,F2-U2-1,2,2,2,2,19.5,2,1,2,1,1,59.8,4.09,40.3,30.82,13.66,47,11.28
1935,2,323,53,F2-U2-1,2,2,2,3,49,0,0,0,0,1,0,0,10.8,30.82,13.66,47,11.28
1936,2,323,53,F2-U2-1,2,2,2,4,16.5,4,1,3,1,1,50.9,3.93,43.3,30.82,13.66,47,11.28
1937,2,323,53,F2-U2-1,2,2,2,5,23,3,1,3,1,1,131.4,4.88,36.8,30.82,13.66,47,11.28
1938,2,323,53,F2-U2-1,2,2,2,6,22,4,1,3,1,1,119.2,4.78,37.8,30.82,13.66,47,11.28
1939,2,324,65,F2-U2-13,2,14,14,1,44,1,1,0,0,1,0,0,15.8,18.84,13.62,45,11.19
1940,2,324,65,F2-U2-13,2,14,14,2,64.5,1,1,0,0,1,0,0,-4.7,18.84,13.62,45,11.19
1941,2,324,65,F2-U2-13,2,14,14,3,38,3,1,3,1,1,205.4,5.32,21.8,18.84,13.62,45,11.19
1942,2,324,65,F2-U2-13,2,14,14,4,40.5,3,1,3,1,1,321.5,5.77,19.3,18.84,13.62,45,11.19
1943,2,324,65,F2-U2-13,2,14,14,5,57,1,1,0,0,1,0,0,2.8,18.84,13.62,45,11.19
1944,2,324,65,F2-U2-13,2,14,14,6,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,18.84,13.62,45,11.19
1945,2,325,43,F1-U2-16,1,17,17,1,62,1,1,0,0,1,0,0,-1.8,26.29,13.79,46,11.32
1946,2,325,43,F1-U2-16,1,17,17,2,22.5,4,1,3,1,1,72,4.28,37.7,26.29,13.79,46,11.32
1947,2,325,43,F1-U2-16,1,17,17,3,45,3,1,3,1,1,725.6,6.59,15.2,26.29,13.79,46,11.32
1948,2,325,43,F1-U2-16,1,17,17,4,26.5,3,1,3,1,1,194.5,5.27,33.7,26.29,13.79,46,11.32
1949,2,325,43,F1-U2-16,1,17,17,5,18.5,4,1,3,1,1,68.3,4.22,41.7,26.29,13.79,46,11.32
1950,2,325,43,F1-U2-16,1,17,17,6,21.5,4,1,3,1,1,119.4,4.78,38.7,26.29,13.79,46,11.32
1951,2,326,40,F1-U2-13,1,14,14,1,61.5,0,0,0,0,1,0,0,-1.3,18.84,13.62,45,11.19
1952,2,326,40,F1-U2-13,1,14,14,2,30,3,1,3,1,1,183.1,5.21,30.2,18.84,13.62,45,11.19
1953,2,326,40,F1-U2-13,1,14,14,3,57,0,0,0,0,1,0,0,3.2,18.84,13.62,45,11.19
1954,2,326,40,F1-U2-13,1,14,14,4,55.5,1,1,0,0,1,0,0,4.7,18.84,13.62,45,11.19
1955,2,326,40,F1-U2-13,1,14,14,5,29,4,1,3,1,1,65.9,4.19,31.2,18.84,13.62,45,11.19
1956,2,326,40,F1-U2-13,1,14,14,6,48,2,1,2,1,1,193.6,5.27,12.2,18.84,13.62,45,11.19
1957,2,327,7,U2-5,0,6,6,1,18,4,1,3,1,1,91.2,4.51,40.4,26.12,17.57,46,13.67
1958,2,327,7,U2-5,0,6,6,2,22,4,1,3,1,1,118.8,4.78,36.4,26.12,17.57,46,13.67
1959,2,327,7,U2-5,0,6,6,3,19.5,3,1,3,1,1,63.8,4.16,38.9,26.12,17.57,46,13.67
1960,2,327,7,U2-5,0,6,6,4,13,4,1,3,1,1,67.6,4.21,45.4,26.12,17.57,46,13.67
1961,2,327,7,U2-5,0,6,6,5,38.5,3,1,3,1,1,503.7,6.22,19.9,26.12,17.57,46,13.67
1962,2,327,7,U2-5,0,6,6,6,21,4,1,3,1,1,102.5,4.63,37.4,26.12,17.57,46,13.67
1963,2,328,60,F2-U2-8,2,9,9,1,34.5,3,1,3,1,1,228.3,5.43,25.3,22.85,15.65,46,12.46
1964,2,328,60,F2-U2-8,2,9,9,2,23,4,1,3,1,1,122.4,4.81,36.8,22.85,15.65,46,12.46
1965,2,328,60,F2-U2-8,2,9,9,3,37,3,1,3,1,1,322.5,5.78,22.8,22.85,15.65,46,12.46
1966,2,328,60,F2-U2-8,2,9,9,4,64.5,0,0,0,0,1,0,0,-4.7,22.85,15.65,46,12.46
1967,2,328,60,F2-U2-8,2,9,9,5,29.5,3,1,3,1,1,135.6,4.91,30.3,22.85,15.65,46,12.46
1968,2,328,60,F2-U2-8,2,9,9,6,54,0,0,0,0,1,0,0,5.8,22.85,15.65,46,12.46
1969,2,329,64,F2-U2-12,2,13,13,1,29,4,1,3,1,1,79.7,4.38,30.8,18.72,16.88,43,13.09
1970,2,329,64,F2-U2-12,2,13,13,2,43,0,0,0,0,1,0,0,16.8,18.72,16.88,43,13.09
1971,2,329,64,F2-U2-12,2,13,13,3,29,4,1,3,1,1,176.7,5.17,30.8,18.72,16.88,43,13.09
1972,2,329,64,F2-U2-12,2,13,13,4,58,1,1,0,0,1,0,0,1.8,18.72,16.88,43,13.09
1973,2,329,64,F2-U2-12,2,13,13,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,18.72,16.88,43,13.09
1974,2,329,64,F2-U2-12,2,13,13,6,46,1,1,0,0,1,0,0,13.8,18.72,16.88,43,13.09
1975,2,330,52,F2-U2-P,2,1,1,1,36.5,3,1,3,1,1,477.3,6.17,23.3,20.83,15.32,42,12.1
1976,2,330,52,F2-U2-P,2,1,1,2,66.5,0,0,0,0,1,0,0,-6.7,20.83,15.32,42,12.1
1977,2,330,52,F2-U2-P,2,1,1,3,50,0,0,0,0,1,0,0,9.8,20.83,15.32,42,12.1
1978,2,330,52,F2-U2-P,2,1,1,4,22,4,1,3,1,1,117.5,4.77,37.8,20.83,15.32,42,12.1
1979,2,330,52,F2-U2-P,2,1,1,5,52.5,1,1,0,0,1,0,0,7.3,20.83,15.32,42,12.1
1980,2,330,52,F2-U2-P,2,1,1,6,42.5,0,0,0,0,1,0,0,17.3,20.83,15.32,42,12.1
1981,2,331,68,F2-U2-16,2,17,17,1,21.5,3,1,3,1,1,92.7,4.53,38.3,26.29,13.79,46,11.32
1982,2,331,68,F2-U2-16,2,17,17,2,58,0,0,0,0,1,0,0,1.8,26.29,13.79,46,11.32
1983,2,331,68,F2-U2-16,2,17,17,3,71.5,0,0,0,0,1,0,0,-11.7,26.29,13.79,46,11.32
1984,2,331,68,F2-U2-16,2,17,17,4,13,4,1,3,1,1,16,2.77,46.8,26.29,13.79,46,11.32
1985,2,331,68,F2-U2-16,2,17,17,5,18.5,4,1,3,1,1,71.5,4.27,41.3,26.29,13.79,46,11.32
1986,2,331,68,F2-U2-16,2,17,17,6,26,3,1,3,1,1,147.1,4.99,33.8,26.29,13.79,46,11.32
1987,2,332,22,U2-20,0,21,21,1,22,4,1,3,1,1,66.6,4.2,36.4,22.16,17.23,46,13.45
1988,2,332,22,U2-20,0,21,21,2,35.5,0,0,0,0,1,0,0,22.9,22.16,17.23,46,13.45
1989,2,332,22,U2-20,0,21,21,3,31,2,1,2,1,1,163.8,5.1,27.4,22.16,17.23,46,13.45
1990,2,332,22,U2-20,0,21,21,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,22.16,17.23,46,13.45
1991,2,332,22,U2-20,0,21,21,5,23.5,4,1,3,0,1,0,0,34.9,22.16,17.23,46,13.45
1992,2,332,22,U2-20,0,21,21,6,48,1,1,0,0,1,0,0,10.4,22.16,17.23,46,13.45
1993,2,333,50,F1-U2-23,1,24,24,1,52.5,0,0,0,0,1,0,0,7.7,0.77,7.46,46,7.86
1994,2,333,50,F1-U2-23,1,24,24,2,53.5,0,0,0,0,1,0,0,6.7,0.77,7.46,46,7.86
1995,2,333,50,F1-U2-23,1,24,24,3,65,0,0,0,0,1,0,0,-4.8,0.77,7.46,46,7.86
1996,2,333,50,F1-U2-23,1,24,24,4,75,0,0,0,0,1,0,0,-14.8,0.77,7.46,46,7.86
1997,2,333,50,F1-U2-23,1,24,24,5,78,0,0,0,0,1,0,0,-17.8,0.77,7.46,46,7.86
1998,2,333,50,F1-U2-23,1,24,24,6,62,0,0,0,0,1,0,0,-1.8,0.77,7.46,46,7.86
1999,2,334,71,F2-U2-19,2,20,20,1,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,19.36,14.83,48,12.02
2000,2,334,71,F2-U2-19,2,20,20,2,30,3,1,3,1,1,269.4,5.6,29.8,19.36,14.83,48,12.02
2001,2,334,71,F2-U2-19,2,20,20,3,27,3,1,3,1,1,163.1,5.09,32.8,19.36,14.83,48,12.02
2002,2,334,71,F2-U2-19,2,20,20,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,19.36,14.83,48,12.02
2003,2,334,71,F2-U2-19,2,20,20,5,54,2,1,2,1,1,9.5,2.25,5.8,19.36,14.83,48,12.02
2004,2,334,71,F2-U2-19,2,20,20,6,26,3,1,3,1,1,118.3,4.77,33.8,19.36,14.83,48,12.02
2005,2,335,69,F2-U2-17,2,18,18,1,54,0,0,0,0,1,0,0,5.8,25.56,15.57,45,12.38
2006,2,335,69,F2-U2-17,2,18,18,2,31,3,1,3,1,1,259.8,5.56,28.8,25.56,15.57,45,12.38
2007,2,335,69,F2-U2-17,2,18,18,3,23,3,1,3,1,1,273.8,5.61,36.8,25.56,15.57,45,12.38
2008,2,335,69,F2-U2-17,2,18,18,4,38,2,1,2,0,1,0,0,21.8,25.56,15.57,45,12.38
2009,2,335,69,F2-U2-17,2,18,18,5,25,2,1,2,1,1,200.4,5.3,34.8,25.56,15.57,45,12.38
2010,2,335,69,F2-U2-17,2,18,18,6,48,1,1,0,0,1,0,0,11.8,25.56,15.57,45,12.38
2011,2,336,32,F1-U2-5,1,6,6,1,54.5,1,1,0,0,1,0,0,5.7,26.12,17.57,46,13.67
2012,2,336,32,F1-U2-5,1,6,6,2,56,1,1,0,0,1,0,0,4.2,26.12,17.57,46,13.67
2013,2,336,32,F1-U2-5,1,6,6,3,47,2,1,2,1,1,6.7,1.9,13.2,26.12,17.57,46,13.67
2014,2,336,32,F1-U2-5,1,6,6,4,65,1,1,0,0,1,0,0,-4.8,26.12,17.57,46,13.67
2015,2,336,32,F1-U2-5,1,6,6,5,21,3,1,3,1,1,67.9,4.22,39.2,26.12,17.57,46,13.67
2016,2,336,32,F1-U2-5,1,6,6,6,43,0,0,0,0,1,0,0,17.2,26.12,17.57,46,13.67
2017,2,337,42,F1-U2-15,1,16,16,1,70,0,0,0,0,1,0,0,-9.8,13.79,15.12,46,12.13
2018,2,337,42,F1-U2-15,1,16,16,2,62.5,0,0,0,0,1,0,0,-2.3,13.79,15.12,46,12.13
2019,2,337,42,F1-U2-15,1,16,16,3,64,0,0,0,0,1,0,0,-3.8,13.79,15.12,46,12.13
2020,2,337,42,F1-U2-15,1,16,16,4,34.5,1,1,0,0,1,0,0,25.7,13.79,15.12,46,12.13
2021,2,337,42,F1-U2-15,1,16,16,5,64,0,0,0,0,1,0,0,-3.8,13.79,15.12,46,12.13
2022,2,337,42,F1-U2-15,1,16,16,6,62.5,0,0,0,0,1,0,0,-2.3,13.79,15.12,46,12.13
2023,2,338,19,U2-17,0,18,18,1,33,2,1,2,1,1,477.4,6.17,25.4,25.56,15.57,45,12.38
2024,2,338,19,U2-17,0,18,18,2,38.5,1,1,0,0,1,0,0,19.9,25.56,15.57,45,12.38
2025,2,338,19,U2-17,0,18,18,3,37,1,1,0,0,1,0,0,21.4,25.56,15.57,45,12.38
2026,2,338,19,U2-17,0,18,18,4,67.5,0,0,0,0,1,0,0,-9.1,25.56,15.57,45,12.38
2027,2,338,19,U2-17,0,18,18,5,23,3,1,3,1,1,131.6,4.88,35.4,25.56,15.57,45,12.38
2028,2,338,19,U2-17,0,18,18,6,37,2,1,2,1,1,3.2,1.16,21.4,25.56,15.57,45,12.38
2029,2,339,24,U2-22,0,23,23,1,56,1,1,0,0,1,0,0,2.4,23.02,17.07,45,13.31
2030,2,339,24,U2-22,0,23,23,2,21,4,1,3,1,1,31.2,3.44,37.4,23.02,17.07,45,13.31
2031,2,339,24,U2-22,0,23,23,3,51,1,1,0,0,1,0,0,7.4,23.02,17.07,45,13.31
2032,2,339,24,U2-22,0,23,23,4,28,4,1,3,1,1,132.2,4.88,30.4,23.02,17.07,45,13.31
2033,2,339,24,U2-22,0,23,23,5,77,0,0,0,0,1,0,0,-18.6,23.02,17.07,45,13.31
2034,2,339,24,U2-22,0,23,23,6,23.5,4,1,3,1,1,100.5,4.61,34.9,23.02,17.07,45,13.31
2035,2,340,2,U2-P,0,1,1,1,47,1,1,0,0,1,0,0,11.4,20.83,15.32,42,12.1
2036,2,340,2,U2-P,0,1,1,2,32,4,1,3,1,1,248.1,5.51,26.4,20.83,15.32,42,12.1
2037,2,340,2,U2-P,0,1,1,3,45,2,1,2,1,1,57,4.04,13.4,20.83,15.32,42,12.1
2038,2,340,2,U2-P,0,1,1,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,20.83,15.32,42,12.1
2039,2,340,2,U2-P,0,1,1,5,20,4,1,3,1,1,66,4.19,38.4,20.83,15.32,42,12.1
2040,2,340,2,U2-P,0,1,1,6,32,4,1,3,1,1,218.2,5.39,26.4,20.83,15.32,42,12.1
2041,2,341,40,F1-U2-13,1,14,14,1,56,1,1,0,0,1,0,0,4.2,18.84,13.62,45,11.19
2042,2,341,40,F1-U2-13,1,14,14,2,60,0,0,0,0,1,0,0,0.2,18.84,13.62,45,11.19
2043,2,341,40,F1-U2-13,1,14,14,3,75,1,1,0,0,1,0,0,-14.8,18.84,13.62,45,11.19
2044,2,341,40,F1-U2-13,1,14,14,4,34,1,1,0,0,1,0,0,26.2,18.84,13.62,45,11.19
2045,2,341,40,F1-U2-13,1,14,14,5,50,1,1,0,0,1,0,0,10.2,18.84,13.62,45,11.19
2046,2,341,40,F1-U2-13,1,14,14,6,43,3,1,3,1,1,169.1,5.13,17.2,18.84,13.62,45,11.19
2047,2,342,42,F1-U2-15,1,16,16,1,65.5,0,0,0,0,1,0,0,-5.3,13.79,15.12,46,12.13
2048,2,342,42,F1-U2-15,1,16,16,2,76,0,0,0,0,1,0,0,-15.8,13.79,15.12,46,12.13
2049,2,342,42,F1-U2-15,1,16,16,3,67,0,0,0,0,1,0,0,-6.8,13.79,15.12,46,12.13
2050,2,342,42,F1-U2-15,1,16,16,4,46.5,0,0,0,0,1,0,0,13.7,13.79,15.12,46,12.13
2051,2,342,42,F1-U2-15,1,16,16,5,36,3,1,3,1,1,171.7,5.15,24.2,13.79,15.12,46,12.13
2052,2,342,42,F1-U2-15,1,16,16,6,31,3,1,3,1,1,223.8,5.41,29.2,13.79,15.12,46,12.13
2053,2,343,2,U2-P,0,1,1,1,60.5,0,0,0,0,1,0,0,-2.1,20.83,15.32,42,12.1
2054,2,343,2,U2-P,0,1,1,2,55,0,0,0,0,1,0,0,3.4,20.83,15.32,42,12.1
2055,2,343,2,U2-P,0,1,1,3,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,20.83,15.32,42,12.1
2056,2,343,2,U2-P,0,1,1,4,57,0,0,0,0,1,0,0,1.4,20.83,15.32,42,12.1
2057,2,343,2,U2-P,0,1,1,5,40,3,1,3,1,1,349.8,5.86,18.4,20.83,15.32,42,12.1
2058,2,343,2,U2-P,0,1,1,6,23.5,4,1,3,1,1,119.8,4.79,34.9,20.83,15.32,42,12.1
2059,2,344,49,F1-U2-22,1,23,23,1,63.5,0,0,0,0,1,0,0,-3.3,23.02,17.07,45,13.31
2060,2,344,49,F1-U2-22,1,23,23,2,30,3,1,3,1,1,155.4,5.05,30.2,23.02,17.07,45,13.31
2061,2,344,49,F1-U2-22,1,23,23,3,59,0,0,0,0,1,0,0,1.2,23.02,17.07,45,13.31
2062,2,344,49,F1-U2-22,1,23,23,4,51.5,0,0,0,0,1,0,0,8.7,23.02,17.07,45,13.31
2063,2,344,49,F1-U2-22,1,23,23,5,62,0,0,0,0,1,0,0,-1.8,23.02,17.07,45,13.31
2064,2,344,49,F1-U2-22,1,23,23,6,37,0,0,0,0,1,0,0,23.2,23.02,17.07,45,13.31
2065,2,345,61,F2-U2-9,2,10,10,1,50,0,0,0,0,1,0,0,9.8,17.52,12.26,47,10.44
2066,2,345,61,F2-U2-9,2,10,10,2,74.5,1,1,0,0,1,0,0,-14.7,17.52,12.26,47,10.44
2067,2,345,61,F2-U2-9,2,10,10,3,53.5,0,0,0,0,1,0,0,6.3,17.52,12.26,47,10.44
2068,2,345,61,F2-U2-9,2,10,10,4,36,3,1,3,1,1,226.1,5.42,23.8,17.52,12.26,47,10.44
2069,2,345,61,F2-U2-9,2,10,10,5,61.5,1,1,0,0,1,0,0,-1.7,17.52,12.26,47,10.44
2070,2,345,61,F2-U2-9,2,10,10,6,45,1,1,0,0,1,0,0,14.8,17.52,12.26,47,10.44
2071,2,346,9,U2-7,0,8,8,1,23.5,3,1,3,1,1,312.5,5.74,34.9,30.9,12.66,44,10.6
2072,2,346,9,U2-7,0,8,8,2,22,3,1,3,1,1,114.3,4.74,36.4,30.9,12.66,44,10.6
2073,2,346,9,U2-7,0,8,8,3,30,3,1,3,1,1,332.3,5.81,28.4,30.9,12.66,44,10.6
2074,2,346,9,U2-7,0,8,8,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,30.9,12.66,44,10.6
2075,2,346,9,U2-7,0,8,8,5,23,3,1,3,1,1,105.2,4.66,35.4,30.9,12.66,44,10.6
